"Bi209Di", "Ce140Di", "Cs133Di", "Dy161Di", "Dy162Di", "Dy163Di", "Dy164Di", "Er166Di", "Er167Di", "Er168Di", "Er170Di", "Eu151Di", "Eu153Di", "Gd155Di", "Gd156Di", "Gd157Di", "Gd158Di", "Gd160Di", "Ho165Di", "I127Di", "In115Di", "Ir191Di", "Ir193Di", "La138Di", "La139Di", "Lu175Di", "Lu176Di", "Nd142Di", "Nd143Di", "Nd144Di", "Nd145Di", "Nd146Di", "Nd148Di", "Nd150Di", "Pm147Di", "Pr141Di", "Pt195Di", "Pt198Di", "Sm149Di", "Sm152Di", "Sm154Di", "Tb159Di", "Tm169Di", "Xe131Di", "Yb171Di", "Yb172Di", "Yb173Di", "Yb174Di"
14.1241,0,0,0.039906,0,20.725,0.148439,0,0,1.70129,0,0,0,0,0,0,0,0,20.4898,2.38267,0,2.95688,9.44853,4.87462,0,0.136784,1.99156,2.24592,0,2.73053,0.580715,0,0.99501,0,0,16.7266,2.88188,0.870131,16.4429,0.313691,0,0,5.79645,0,0,0,0,1.96229
0,0,0,0.520966,0,3.00595,0,2.58043,0.153303,0,0,0.542281,0,0,0.95792,3.05803,0,0,6.4867,0,0.49444,1.70816,1.98869,8.88056,0,0,6.79892,0.971401,0.950709,2.89075,0,0,4.7435,6.27169,0.619066,58.1351,10.4791,0.854097,548.407,9.96125,0,0,0,1.48038,0,0,0,4.50927
0,0.416813,0,4.12482,7.39885,63.3484,0,0.033567,0,1.68238,17.2529,0,0,0,0,4.88364,0,0,27.9043,1.66176,3.28287,2.31621,8.22928,8.84951,0,0.704479,11.552,0,0.009922,1.37363,0.440245,10.4201,0,0,0,137.178,21.0896,7.28883,15.2199,0.005205,0,1.06439,0.414728,0,0,0,0,3.12717
3.84582,0,0,3.95922,4.5282,474.571,4.79255,0,0,1.09221,0,0,0,0,0.885213,0,0,0,0.528098,0,0,2.15714,9.6172,6.09539,0,2.40223,7.74708,2.05027,3.55263,54.4599,0.076767,0.992537,0,0.550675,0,24.6394,14.2361,3.91879,29.4902,4.47897,0,0,1.91431,0,0,0,0,31.5416
1.01205,0.173049,0,0.157517,2.50457,3.67502,0,0.827516,0,0,20.5564,0,0,0,0,2.76157,1.74703,0,8.44469,0,10.7157,3.68626,4.56234,6.6286,0,1.25329,0,2.11926,0.907532,9.74144,0,6.2292,0,0,0,231.414,0.225163,0,1.67542,8.42719,0,0,1.58231,1.16063,0,0,0,0.722509
2.52402,0,0,5.56459,0.250079,103.054,0,0,0,0.901712,1.55169,0,0,0,0.420277,0.726771,0.200533,0,0,0,0,4.5072,6.6108,4.94816,0,0.735217,3.32797,0.181607,0,3.81132,0,0,0.471614,2.66331,0,31.9688,19.2778,5.88977,9.86391,1.3223,0,3.4409,0,0,0,0,0,7.40989
26.1039,0,0,11.7045,0,68.1297,1.1281,0.511316,0,0,0,0,0,0.026117,0,6.71888,0,0.83295,0.314586,0,0,3.46796,2.77065,1.49104,0.793554,0,4.69401,0,0.41628,3.59543,0,0,44.0517,4.17106,0,26.3637,10.1635,0,189.75,3.36805,0,12.5372,0,0.784796,0,0,0,1.63567
0.85151,0,0,0.50206,9.40732,240.33,3.31358,0,0,0,6.29552,0,0,0,0,6.11479,0.575909,3.42183,0,0,0.026295,9.40598,4.79477,11.5429,0,0,10.6322,0,3.27989,16.7959,0.865758,2.7951,2.62992,0,0,66.8645,1.11125,1.184,6.76924,0.387373,0,0,0,0,0,0,0,0
0,0,0,0.153746,2.40256,93.8666,0,0,0,0.139074,10.856,0,0,0,0.036273,3.6782,0,1.39335,19.8295,2.79777,5.06971,1.69154,0.625827,0,0,0,0.244541,0,0,6.49975,4.30675,0,0,0,0,20.8121,7.22967,0.574683,3.94853,1.9961,0,0,1.71701,0,0,0,0,0
0,0,0,3.4368,0,109.498,1.98834,0,0.67427,0,0,0,0,0,0,0,2.67503,1.10511,7.64999,0,0,4.69513,6.09209,19.3248,0,0.309172,7.85853,0,0,6.8092,0.707903,0.319903,0,0,0,24.9097,19.4336,3.02068,8.14967,0.737474,0,1.55555,0.627638,0,0,0,0,0
0,0,0,3.32083,2.49847,338.451,5.84444,1.73556,0.248466,0,0,0,0,0,0,0,0,2.25759,3.9603,0.918354,0,3.23479,3.89954,0,0.524104,0,4.50201,0,0,26.4886,0,0,0.772399,4.31891,0,15.9652,8.91955,0.416973,129.691,0,2.06841,1.53954,0,0,0,0.353181,0,34.9635
4.39241,0,0,32.7007,0.951261,28.7225,0,0,0,10.936,0,0,0,0,4.08842,3.24161,0,0.811957,0,0,0.817863,3.4707,1.52269,0,0,0,4.54105,0,0.463436,0,3.99287,0,0,0.749682,0,17.5747,4.69263,1.76681,0,0,0,0,0,0,0,0,0,49.0032
0,0,0,3.27686,0.627124,84.5955,0,3.20002,0,0,0,0,0,0,0,3.75204,0.940189,0,2.65128,0,0,2.18201,1.60033,3.02374,0,0,0,0,0,2.60149,2.33747,0,0,0,0,11.5307,11.6635,3.43896,4.99664,0,0,0,0.170031,0,0,0,0,0
2.8254,0,0,1.08516,0.12002,80.9824,0,4.65343,0,0,0,0,0,0,0,0,0,2.59089,0.31682,0,0,1.41957,7.89084,10.6663,0,2.19646,0.904228,0,1.25813,0,0.931197,0,0,0,0,55.3819,22.7441,0.386104,10.2224,0.745103,0,0,0,0,0,0,0,8.82864
0,0,0,0,0.241134,1.03452,0,0,0,0.945321,0,0,0,0,0.60299,0,0.090016,0,9.68035,0,0,3.38392,9.82078,7.34051,0,0.723391,12.4289,1.64104,0,0,0,0,1.06725,5.97592,0,23.8868,6.58955,1.14899,360.869,5.1375,1.98063,2.68793,0,0,0.775624,0.578769,0,2.96405
0.077741,0,0,2.19839,0,96.2914,2.50047,0,0,0,4.50983,0,0,0,0,6.50872,0,0,0,0,2.82204,3.41772,7.9262,8.89332,0,0,3.25586,0.577389,0,6.65257,0,5.79967,0,0,0,154.549,2.78084,1.16437,0,7.09235,0,0,2.48454,0,0,0,0,2.23859
2.71824,0,0,1.24567,2.66256,37.7941,0.64781,0,0,0.773471,0,0,0,0,1.34016,4.35933,6.53982,0,0,1.80654,1.42594,3.78416,8.45337,3.93578,0,1.31238,7.772,0,0,2.36861,2.41271,1.37392,8.8323,4.7477,0,13.7507,16.8945,3.23053,222.1,3.34329,0,11.3576,0,0.780483,0,0,0,4.44267
6.45356,0,0,4.31095,0.999304,32.4675,2.82057,2.8604,0,0,0,0,0,0,3.99651,0.138241,2.06948,0.345079,0,0,0,2.52344,1.4552,0,0,0.155888,0,0,4.13941,7.58245,0.643008,1.22222,0,0,0,12.1939,0,0,0,3.11668,0,21.0701,0,0,0,0,0,28.1061
5.92832,0,0,8.01423,2.23858,44.3821,0,0.302186,0,0,0,0,0,0,0,0,6.35231,0.310384,1.83208,0,0,2.23223,0.899324,0,0,0,2.29512,0,6.49086,1.22104,2.27593,3.53139,0,0,0,28.6274,5.10798,0,1.3335,4.806,0,32.6786,0,0,0,0,0.728653,36.037
53.2593,0,0,8.79135,0,16.8528,3.30565,0.694386,0,1.19131,0,0,0,0,7.95299,14.6371,82.4925,14.8525,0.284977,0.957186,8.18728,21.9958,21.7373,18.4996,0,4.46317,2.55846,1.24799,10.8789,0.08103,1.30041,0,0,0.188931,0,246.289,3.85535,7.41152,4.15844,11.8462,0,162.354,0.774256,0.53222,0,0,0,14.5716
2.95175,0,0,1.09776,1.46,210.275,2.06125,0,0,0,0.420959,0,0,0,0.768303,0.832212,0.121152,0,9.87584,0,7.61049,4.72601,4.46398,16.0402,0,0,0.46132,4.14403,2.89745,27.8735,0,6.12828,0,0.456498,0,71.9333,8.19449,3.6647,9.40904,7.63012,0,0,0.688358,0,0,0,0,0
5.1661,0,0,0.347055,0.295839,16.7162,0,0.613926,0,0,0,0,0,0,0,0.16146,0,0,66.8285,0,0,2.98605,2.95239,27.8265,1.17804,4.08292,690.18,1.60502,2.85616,6.27053,0,0,0,0,2.03986,41.9902,11.2751,1.93055,30.5165,0,0,1.44211,2.67404,1.71357,0,0,0.775589,1.23087
0,0,0,4.29623,0,45.8058,1.33912,0,0,0,5.17578,0,0.495962,0,0.580774,0,0.879482,0,0.429489,0,0,2.31596,8.05923,3.1505,0,0,3.34552,0,0,0,0,0,0,0.229455,0,11.1471,13.2225,0,17.1183,6.02236,0,0,2.44784,0,0,0,0,0.701849
4.28205,0,0,5.66511,2.94479,234.408,0.030958,0,0,0.869675,22.0653,0,0,0,0,6.23131,0,0,1.25821,0,9.39771,5.6072,25.3363,9.4802,0.803414,0,3.09499,0.816352,2.32501,21.4492,0,0.225606,0,0,0,147.627,2.42024,3.98153,14.0561,0.781826,0,0,0,0,0,0,0,2.72504
0,0,0,6.91027,2.80148,106.904,1.81796,0,0,0,9.33888,0,0,0,1.08925,3.47228,0,0,2.77539,0,0.496368,2.48039,9.43579,4.1776,0,0.155389,6.04201,2.61981,0.248908,10.8516,0,5.72434,0,3.13598,0,155.205,13.4532,2.92802,0,2.51072,1.56984,0,0,1.56461,0,0,0,2.31181
0.317623,0,0,0.391441,7.8872,94.5044,0,2.34983,0,0.986493,63.4673,0,0,0,1.30616,8.20842,0,0.702369,0.28395,0,0,1.49518,8.92679,1.36235,0,0,2.46352,0,0,8.74631,0,0.684314,0,0,0,124.054,13.1287,0.211632,0,0.682792,0,0,0.644119,0.643229,1.12726,0,0,20.0555
102.662,0,0,15.7789,0,0.467057,2.8768,0.551545,0,0,0,0.88149,0,1.85001,36.9448,7.61404,52.453,58.8151,0,1.52582,7.6677,2.70674,6.95795,20.6557,0.120514,6.80485,0.238682,0.862824,12.033,2.05681,4.73585,0,0,0.047108,0.150233,220.445,3.20326,0,13.2542,4.24417,1.46003,449.427,4.59595,0,0.321947,1.96401,2.84394,146.873
0.997338,0,0,5.43,0.027687,156.436,0.607545,0.39215,0,1.19089,0.441062,0,0,0,1.01475,0.018095,0.87932,0,0,0,0,5.84454,7.17979,49.6845,0,0,5.12363,1.85469,0,10.9443,0,0,1.90419,5.20599,0,41.0073,17.5439,0.850361,152.651,2.67288,0.191936,1.46595,1.78853,0.577824,0,0,0,0.484529
4.27025,0,0,10.2915,2.03515,79.3448,0,8.0971,0,1.57619,0,0,0,0,0.004626,7.19286,12.0021,2.1519,4.03289,0,1.87478,1.68483,3.35504,4.94172,0,0,2.40686,0,5.03494,7.74116,0.448404,0,6.67082,0,0,29.3595,12.6561,1.50973,16.4095,1.78442,0,69.7978,0,1.33292,0,0,0,80.2091
0.887293,0,0,1.50382,0,0,0,0,0,0,0,0,0,0,0,5.88096,2.0486,0,0,0,1.47813,3.42796,17.0928,19.7536,0,0,0,72.2945,0,0.376265,0,0.25074,0,0,0,143.28,4.90578,0,3.35373,1.22785,0.7936,0.133507,0,0,0,0,0,26.5334
0.075649,0,0,18.8766,1.04113,143.739,3.58455,0.829832,0,1.07052,0,0,0,0,0.232951,1.79277,0,0.210657,0,0,0,1.63675,4.78691,25.3273,0,0.54375,19.6729,0.480732,0,9.61976,0,1.29168,0.233339,1.59247,0,59.4346,18.475,5.46458,64.9154,0.563702,0.832376,1.11895,1.44263,0,0,0,0,4.3482
3.00536,1.63973,1.81334,11.6345,55.6812,3930.79,53.1056,5.45415,0,0.712306,0,0,0,0,0,2.35216,0,1.44005,4.42855,0,0,3.97974,14.615,12.5569,0,0,5.8946,0,0.411433,11.7446,1.74955,0.261719,0,0,0.849816,48.3176,16.7704,3.60559,11.4589,0,0,0.487652,1.86109,1.2476,0,0.990984,0,9.92141
0,0.554345,0,1.82822,0.543434,20.4113,0,0,0,0.476524,24.534,0,0,0,0,2.33332,0,0,2.13592,0.581717,0,5.23292,13.763,11.2047,0,0,0,0,0,4.22057,0,3.67149,0,0,0,118.054,20.0777,1.86797,18.2337,0,0,0.717434,0,0.945488,0,0,0,14.3629
1.84676,0,0,3.95404,0,10.4086,0,1.63946,0,1.94696,0.891532,0.836328,0,0,0,0,1.52685,0.498423,0,2.95306,0,2.22032,4.26894,0,0,0,0,0,1.55188,1.50771,0,0,0,0,0,11.8245,15.0529,0.049959,8.33206,0,0,1.19096,0,0,0.686367,0,0,59.2623
0.929273,0,0,3.71388,4.26408,328.499,11.3155,0,0.213834,1.40137,0,0,0,0,0,0.907468,0,3.4077,0,0,0,3.53033,6.7975,6.77134,0,0,7.52195,0,0.399306,51.5589,0,0,0,1.5293,2.38311,77.9072,17.5038,5.23669,35.5369,1.76839,1.15961,0,0,0,0.648738,0,0,1.12714
0,0,0,5.87783,2.23974,171.632,0,0,0,0.145189,0,0,0,0,0,0,1.98532,2.20222,2.60552,0,0,2.93195,4.76677,0,0,0,0.444952,0,0,20.2802,0,0,0,1.34603,0,17.4886,14.2776,0,44.7397,0.531817,0,0.376981,0,0,0,0,0,18.0538
4.18461,0,0.820869,10.1028,0.175263,50.8272,2.94314,0.745795,0,3.8131,0,0,0,0,0.01697,0,1.54618,2.01001,0.464459,0,0.343397,1.67562,3.36905,4.05564,0.682977,2.41078,3.21557,0,3.60114,0.954264,4.19537,0,1.53966,0,0,16.7111,14.7105,0.741277,46.2283,0,6.84663,14.9694,0.222662,0,0,0,0,65.9435
0,0,0,0.521916,0,0,0.404168,0.480889,0,1.4178,0,0,0,0,0,0.439089,0.975266,0.834319,0,2.87694,0,1.54497,1.47494,0,0,1.44153,0.957268,0,0,0,1.15151,0,0,0,0.652908,34.4259,0.533408,8.25173,15.1839,0,0,55.2105,0,1.48203,0,0,0,88.2482
2.62753,0,0,4.31567,2.06116,65.0052,2.75394,0,0,0,0,0,0,0,0.831228,0.494199,2.48863,0,2.60438,0,1.60466,2.8032,1.88443,1.2672,0,0,5.00283,0,0,2.2065,0,0,0,0.343753,0,20.7529,13.1516,7.9112,25.5561,3.34787,0,0,1.23739,0,0,0,0,1.12691
6.04631,0,0,2.168,1.73332,41.7849,0.164498,0,0,0.310784,0,0,0,0,2.81802,0,5.18491,0,2.82986,1.23416,0,1.7205,2.11038,5.14306,0,0,1.74923,0,1.10711,3.78077,0,0,0,0,0,17.2484,7.85958,3.15372,17.6895,2.16042,0,17.958,0,0,0,0,0.792128,15.4161
0.861085,0,0,6.35116,4.97141,63.0745,0.594204,0,0,0.319629,0.978438,0,0,0,0,0,0,0,3.96519,0,0,4.68605,2.2892,12.0249,0,0,6.02053,0.101958,0,2.63714,0,0,0,0.380883,0,16.1937,12.1471,3.0108,10.2637,0,0,0.665151,0,1.34688,0,0,0,0
13.9833,0,0,13.2298,2.42658,86.6856,0,2.65119,0,0.81665,2.24519,0,0,0,1.3136,0.9526,1.83327,0.776045,3.55313,0,0,4.75768,4.08297,9.46921,0,0.489302,8.34741,0,0,6.12007,0,0,12.0003,1.50125,0,23.7153,10.7261,1.20333,45.2911,0.447698,0,3.26236,0,0,0.871348,0,0,3.31466
0.811068,0,0,0.203143,0.666344,40.6567,0.870449,0,0.201555,0,0,0,0.768746,0.883807,0,0,0,0,1.96319,0,0,2.43528,2.65764,0,1.55583,0,4.72839,0,0,0.379366,0,0,0,0.101871,0,15.8515,14.1622,0.111124,29.2523,0,0,0,0,0,0,0,0,16.226
1.12489,0,0,0,0.580034,16.0047,0,0.598797,0,4.23501,0,0,0,0,0.675485,3.94412,0,0,24.2444,0.179988,0,14.1232,32.4646,4.96178,0.119066,0,5.64712,5.7153,1.96686,6.16337,0,0,5.7139,14.1992,0.034525,124.186,11.5814,3.65512,1210.98,3.697,0.451164,1.59605,0,0,0,0,0,0
24.3028,0,0,12.277,3.67519,57.0557,2.60435,1.86736,0,0,0,0,0,0,3.59275,0,1.10168,0,4.66557,0.46542,1.97391,7.98508,4.33287,0.576089,0,0,22.6689,0,2.2812,3.95985,0,0,4.97105,2.29086,0,23.9014,9.22116,3.62793,247.597,1.30096,2.97417,1.94167,0,1.0745,0,0,0,20.7859
0.904625,0,0,5.1518,0,26.2281,0.579482,0,0,0,0,0,0,0,1.64392,0,0,0.684649,2.78073,0,0,3.41945,5.63406,0,0,0,1.60636,0,0,2.42318,0,0,1.02599,0,0,12.181,5.17474,0.624111,19.9791,0,0.631032,0,0,0,0,0,0,0
10.3758,0,0,4.47674,0,48.0522,0,2.28547,0,0,0,959.487,1159.35,1.90739,0,0.762011,1.47375,4.38894,0.502556,0,1.39991,1.24518,4.75312,1.23358,0,0,0,0.477342,0,0,0,0,0.819885,0.272067,0,28.3523,9.83293,0,21.727,1.88728,0.022836,20.0788,0,0,0,0,0,17.4379
43.652,0.259383,0,0.727502,0,31.1939,0,0,0.220193,0.07159,0,1.78173,0,0,0,6.31349,0.547334,0.551864,50.155,0,1.08744,15.7619,37.0987,52.9621,1.67672,0.590934,61.3833,8.28944,0.965186,4.93482,2.81802,0.742719,11.5772,11.6378,1.26199,75.3598,16.5395,3.74853,1276.01,3.78336,3.45863,2.26291,0.689343,0,0,0,0,0
0,0,0,1.52972,0,15.754,0.447155,1.66975,0,0,5.62718,0,0,0,0.896473,0.786869,3.24839,0.974479,0,0,0,2.10893,4.56294,10.2107,0,0,2.26127,0,0,2.87523,0,0,0,0,0,37.8984,16.2275,2.61785,21.735,0.282412,0,0,0,0,0,0,0,4.16425
3.65348,0,0,3.14098,1.13487,133.353,3.54736,0,0,4.44094,0,0,0,0,0,7.31395,0,2.35013,2.68175,0,0.644054,4.43695,5.95898,1.53756,0,0.791325,3.91848,2.0495,0,12.0421,0,0.337114,0,0,0,59.5794,11.1063,2.72529,24.8638,0,0.595828,0,0.899136,0,0,0,0,29.8292
8.10214,1.68219,0,2.85754,0,0.605323,0,0,0,0.62438,0,0,0,0.476779,0,0,0,0,17.3666,4.54656,0,10.2299,5.17461,9.65915,0,0,16.5696,0.223506,0,0,0,0,1.91986,1.21996,0.829331,19.5346,8.94967,5.11454,61.7452,0,0.187466,0.700555,1.45414,0,0,0,0,0
0.346626,0,0,9.84092,1.21096,33.9807,1.68776,0,0,0,0,0,0,0,2.67228,0.663944,0,0.459597,0.106153,0,0,2.37286,0.657861,4.47597,0,0,1.3486,0,1.03557,4.24395,0.727682,0,0,0,0,13.7414,6.82878,2.61253,4.57811,0,0,11.4006,0,0,0.594103,0,0,24.6572
8.19349,0,0,0.087649,1.16771,17.0399,1.96246,1.06799,0,0,0,0,0,0,0,3.00718,0,0,49.1542,0.444622,0,20.0279,35.9869,98.7298,1.68966,0,33.6567,8.09681,0,0,0,0.186176,6.35199,2.19816,0.256196,84.9251,36.7029,9.19607,190.627,0,0,1.21624,2.55736,0.702501,0,0,0,6.26053
0,0,0,0,0,39.4244,0,0.558683,0.301067,0,0,0,0,0,0,0,0,0.163774,0,0,0,3.12098,6.59332,0,0,0,0.269778,0,0,0,0,0,0,0,0,11.0575,18.6738,5.51785,4.59633,0,0,0,0,0,0,0,0,0.118081
16.54,0,0,8.89451,4.94534,146.189,0,6.30893,0,0,0,0,0,0,0.299869,0.069951,9.15867,6.85624,0,0.480728,0.655877,1.68902,5.84939,13.5584,0,0.731776,2.90601,0,2.72321,7.9417,1.17646,0.520382,0,0,0,48.9051,5.56334,0.866277,9.85731,1.52488,0.916784,62.9021,0.548633,0,0,0,0,94.3093
0,0,0,0,0,0.094203,0,0,0,0,0,0,0,2.66351,0,0,0,0.319469,7.36746,3.59224,0,2.44153,1.36065,2.67426,0,0,10.9471,1.71291,0,0.04268,0,0,0,0.348567,0,11.0418,0,0,37.9916,0.389945,0,1.43596,0,0,0,0,0,3.80402
0,0,0,3.69677,0.638684,94.7195,0.908968,0,0,0,0,0,0.605335,0,0,0,0,0,0.628121,1.53956,0,2.98094,1.76291,0,0,0,3.3037,0,0,6.46505,0,0.38564,0,0,0,12.6855,8.74172,0,30.1643,1.44294,0,0,2.05628,0,0,0,0,2.01717
5.85722,0,0,0,0,7.18567,0,0,0,0,0,0.775485,0,0.442938,2.77674,0.891083,0,0,14.6437,0,0,6.31282,11.6232,4.91305,0,0,3.30392,0,0.580327,5.95569,0,0,7.45412,10.3353,2.35213,63.5184,6.71691,1.4772,522.373,2.10847,2.2378,0,0,0,0,0.651944,0,3.24246
9.48583,0,0,1.45168,2.74759,34.7679,1.20766,0.252746,0,1.0415,0,0,0,0,0,2.53537,2.06607,0,19.3081,0,0,19.2524,30.3904,13.8517,0,0,10.5854,4.18519,1.09167,9.90338,1.76346,0,2.22684,8.54862,0.166947,120.392,6.71703,2.16676,318.015,1.11019,0,2.42088,0,0,0,0,0,8.26421
0.038735,0,0,0.196112,0,55.8475,0,0,0,0,0,0,0,0,0,1.57185,0,0,0,0,0,2.08478,4.36813,3.00862,0,0,5.56695,1.24942,0,6.8607,0,0,0.923448,0.474225,0,22.0668,6.36333,3.60628,23.8244,0,0,0,0,0,0,0,0,4.31784
5.79732,0,0,4.80478,0,11.2427,0,0,0,1.7858,0,0,0,0,0,1.70464,1.41514,0.618146,7.56408,0,0,1.39561,1.81446,0.532722,0,0,0.910472,1.21593,0,0,2.00481,0,0.324172,0,0,15.3654,1.35107,0,6.87603,0.34228,0,31.2766,1.96016,0,0,0,0.781683,36.8113
27.2994,0,0.06816,1.56049,0.293489,92.2939,9.5759,2.84918,0,0,0,0.121226,0,0,0,0,0,0,28.1472,0,0.712025,1.85748,3.62613,8.30724,0,0,6.76276,6.04046,0.52658,5.3989,0.469611,0,7.11357,0,0,21.9043,13.8722,2.26118,14.9952,4.19334,0,4.53017,6.91164,0,0,0,0,3.33903
0,0,0,8.26103,12.9774,263.377,5.83228,1.27691,0,1.75573,0.642448,0,0,0,0.649593,0.562594,1.5049,0,3.95239,3.17504,2.78969,4.7164,6.47185,64.6627,0,0,15.2733,0.562489,0,9.63208,0,0.094571,1.89754,0.303706,0,9.96304,9.61934,0.775761,24.6813,0,2.10627,0,1.35952,0,0,0,0,4.73263
5.3805,0.097071,0,0.637144,0,9.7995,0,0,0,0,0,0,0,0,0.266425,2.71893,1.27227,0,6.52022,0,0,8.43363,3.21527,35.5826,0,0,45.826,2.7906,0,2.07335,0,0,0.660658,1.58254,1.13013,35.5393,11.8403,3.56925,233.962,3.86717,0.853592,1.11721,1.19682,0,0,0,0,0
0.171578,2.75519,0,9.21329,2.08563,220.193,2.24956,4.15266,0,0,0,1.05222,0,0,0,0,0,1.3103,0,2.89992,0,21.0892,25.8073,138.433,0,0,1.19696,3.61789,4.6958,56.2113,1.85102,0,3.23986,5.43723,0,56.1113,34.9806,3.03098,167.106,0,2.60716,0,0.016452,0,0,0,0,17.267
5.9394,0,0,0,0,0,0,0.042747,0,0,0,0,0,0,1.31116,0,0,0,30.5343,0,0,1.95725,1.46808,41.8335,0,0.027219,147.757,0.660337,0,2.78194,0,0,0,0,0,16.4224,9.25256,3.44316,25.2372,0,0,0,0.833544,0,0,0,0,0.296467
0,0,0,0,3.65468,34.0537,0.383813,0,0,0,0,0,0,0,0,0.799495,0,0,4.10879,0,0,1.23424,1.90036,0,0,0,0.998858,0,0,0.051398,0,0,3.90771,0,0,21.3667,8.69939,4.51564,2.4401,0,0,0,0,0,0,0,0,0
0.372888,0,0,3.22498,0,30.4371,0.670007,0,0,0.658699,0,0,0,0,1.97202,1.78587,0,0,3.04158,0,0,4.11894,3.53963,8.95631,0,0,0.142011,0.343908,0.552049,0.954892,0,0,0,0,0,12.268,11.7619,1.87434,19.2577,2.55506,0,0,1.65011,0,0,0,0,0.280817
6.9861,0,0,7.7734,0,25.1489,1.07065,0,0,0,26.5403,0,0,0,0,2.44689,0.083648,0.289274,46.2876,0,2.94294,3.71764,3.3524,4.45794,0,0.36955,27.0777,0,1.4847,6.06407,19.9302,0,0,0.292488,0,123.072,2.11655,1.75934,13.2794,0,0,13.3228,10.0644,0,0,0,0,9.61483
6.7745,0.551658,0,2.67772,0,16.2914,0.639638,0,0,0,0,0.053848,0,0,0,2.89498,0.921785,0.765911,12.8138,3.62702,1.48702,18.0355,35.6961,26.5794,0,0,30.3722,3.46464,1.47555,6.5657,0,0,2.70304,0,1.50235,133.509,17.6975,4.01912,421.086,0,2.02388,0.672935,0,0,0,0,0,0.488865
0,0,0,3.51798,0.314017,180.83,0,2.34463,0,0,31.2283,0,0,0,0.139967,1.02922,0,2.72282,31.9669,0,7.74281,6.15611,6.0311,16.4824,0,0,7.85562,0.44689,0,52.448,20.8282,0,2.32422,0,0,145.049,7.09521,2.27739,0,5.8596,0.325698,0,0,0.960964,0,0,0,0
1.51906,0,0,1.02247,7.75092,489.44,5.48452,2.69963,0,0,0,0,0,0,0.881558,0.067216,0,2.66717,0,3.69708,0,6.05325,7.89914,3.45565,0,0,12.7313,0,2.98944,49.5982,0.329947,0.208045,0.3108,2.23216,0,26.605,19.3141,3.16715,36.4052,1.7105,0.040051,0,0.053792,0,0,0,0.766464,5.70787
6.2632,15.8906,0,0,0,2.56918,0,0,0,0,0,0,0,0,0,0.809579,0.918003,0,80.5496,0,0,2.16178,0.842087,1.72814,3.71415,0,10.7251,3.39616,0.372664,0.43938,0,2.05527,0,0,0,12.251,2.62748,0.425246,31.2152,0,1.54439,0,0,0,0,0,0.956031,4.47559
0.437868,0,0,4.93571,6.57011,257.84,9.64517,1.6628,0,1.89126,4.65103,0,0,0,0.675183,2.62637,0.331788,2.50176,0.789222,0,1.20261,6.87463,4.67098,5.19456,0,2.75842,4.66359,0.250516,2.19898,26.9793,0,0.209021,0,0,0,73.1744,18.1614,6.7009,20.4939,0.478085,0,0,0,2.5929,0,0,0,2.02013
0.82979,0,0,10.8482,2.45844,127.104,0,5.32441,0.923878,0,0,0,0,0,0.019017,0.979412,0,2.88662,20.1219,0,0,15.4734,2.56206,8.96626,0,0,2.63589,1.92233,0,10.3125,0,0,1.78161,0,0,28.0846,11.0768,2.2673,45.0424,0,0.607214,0,0.232942,0,0,0,0,0
0.402734,0.590978,0.463568,0.839575,1.16508,205.565,4.85249,2.66557,0,0,16.6586,0,0,0,0,2.16287,0.643939,0.862184,0,0,3.61636,13.1467,9.24024,8.96784,0,0,4.79408,0.712225,2.58286,14.1565,0,2.35185,0,0,0,94.156,0,4.03841,0,1.80343,0,0,1.13496,0,0,0,0,0.069583
8.89192,0,0,0,3.76697,1.37758,0,0,0,0,7.87374,0,0,0,0,6.326,0,0,11.3764,0,4.4519,2.23072,10.5241,14.7469,0,0.331961,0,1.81504,0,4.58927,0,5.42004,0,0,0.306948,110.206,0,0,5.00275,1.80353,0,0,2.94571,0,0,0,0,0.252401
83.7847,0,0.87259,12.0138,0.156847,0,1.48665,0,0,0,0,0,0,0,11.1164,5.11098,7.14986,5.57234,1.52972,1.83037,3.53508,3.45585,9.26784,27.9874,0,0.94538,0,0,10.3948,4.17821,1.1958,1.78969,4.86606,0.354464,0,251.129,7.54634,1.41824,7.33596,3.96389,0,87.9288,1.64862,0,0,0,0,58.9736
0,0,0,0,0,2.30887,0,0,0,1.05246,0,0,0,0,0,3.87808,5.88639,0.983514,4.52719,0,0,2.45776,0.536791,29.9405,0,0,431.793,0,0,3.97679,0,1.19159,0.914516,0,0,12.2969,3.27612,0,19.9339,0.26306,2.31354,6.85489,0,0,0,0,0,4.69776
0.515988,0,0,4.53958,1.57468,75.2322,3.12947,0.068794,0,3.68843,0,0,0,0,0.972853,0,0,0,1.76918,0,0,1.49933,4.81337,8.94075,0,0,6.43278,0,1.28679,5.64733,1.5797,0,0,0.09819,0,10.3438,18.4031,0.196229,15.1446,0,0.15615,6.28703,1.03654,0,0,0.054713,0,23.4699
4.53807,0,0,3.85432,6.15288,9.1693,1.41955,2.24524,0,1.59042,0,0,0.332337,0.838086,8.03268,4.28572,35.3335,0,0.464407,0.002264,6.56991,3.35256,7.91881,48.4796,0.894835,1.01197,2.38002,0,12.8275,8.15485,19.246,0,0,0,0,226.906,21.0853,3.26028,0,10.5438,0.92418,854.416,0,4.73391,0,0,0,130.624
